KGBD,38.21,-98.52
KGCK,37.55,-100.43
KGLD,39.22,-101.42
KHLC,39.22,-99.5
KHUT,38.04,-97.52
KHYS,38.51,-99.16
KIAB,37.37,-97.16
KICT,37.39,-97.26
KIXD,38.49,-94.53
KLBL,37.03,-100.58
KLWC,39.01,-95.13
KMHK,39.08,-96.41
KOJC,38.5,-94.44
KP28,37.17,-98.33
KPPF,37.2,-95.3
KPTT,37.42,-98.45
KRSL,38.52,-98.49
KSLN,38.47,-97.39
KTOP,39.04,-95.38
KUKL,38.1809,-95.433
KWLD,37.1,-97.02
LBL,37.03,-100.58
LQR,38.1,-99.05
LWC,38.57,-95.13
LYO,38.22,-98.15
M66,38.23,-97.07
MEJ,37.16,-100.18
MHK,39.08,-96.41
MHK,39.08,-96.4
MPR,38.23,-97.42
MQD,39.0,-96.38
MSB,37.4,-95.25
MYZ,39.5,-96.38
NRN,39.5,-99.53
OEL,39.07,-100.54
OIN,39.47,-100.35
OJC,38.49,-94.46
OPE,39.04,-95.37
OSW,37.08,-95.12
OWI,38.39,-95.12
P28,37.18,-98.35
PHG,39.44,-99.22
PPF,37.2,-95.29
PTT,37.39,-98.42
RPB,39.48,-97.39
RSL,38.52,-98.49
SLN,38.47,-97.39
SLN,38.48,-97.39
SOR,37.18,-96.59
SYF,39.45,-101.54
TKO,39.44,-98.15
TOP,39.04,-95.38
TOP,39.042,-95.375
TOP,39.04,-95.37
TWI,37.39,-97.26
ULS,37.31,-101.22
WLD,37.14,-97.06
5I3,37.29,-82.31
AAS,37.25,-85.23
ADO,38.11,-85.44
AJY,38.11,-85.44
AZQ,37.22,-83.13
BQM,38.14,-85.39
BRG,39.03,-81.49
BRY,37.48,-85.32
BVQ,37.0,-86.01
BWG,36.58,-86.25
CCT,37.25,-87.12
CDX,36.51,-84.41
CNG,36.57,-88.55
CVG,39.03,-84.4
CVG,39.06,-84.25
ECB,38.01,-83.0
EKQ,36.49,-84.51
EKX,37.41,-85.55
EWO,37.38,-85.31
FFT,38.08,-84.54
FGX,38.19,-83.43
FIO,36.5,-88.34
FKP,36.4,-87.29
FLM,38.4,-84.2
FTK,37.54,-85.58
GLW,36.58,-85.54
GMH,37.11,-87.1
GNJ,38.02,-84.36
GOI,37.51,-85.59
GVA,37.4,-87.46
HIX,36.51,-87.2
HOP,36.4,-87.3
HOP,36.4,-87.29
HVC,36.5,-87.29
HXW,36.41,-87.3
HYK,38.02,-84.36
I05,37.37,-88.03
I06,38.02,-84.11
I26,37.48,-87.39
I27,36.42,-85.05
I28,38.29,-82.42
I30,37.33,-84.19
I32,38.05,-83.26
I33,38.11,-84.31
I35,36.49,-83.19
I36,37.48,-84.54
I37,37.15,-83.12
I39,37.48,-84.18
I47,37.05,-85.07
I49,37.48,-85.17
I50,37.48,-83.55
I53,37.22,-84.57
I93,37.47,-86.27
I96,36.58,-85.16
IIU,38.11,-85.44
JDP,39.04,-84.3
JET,38.11,-84.5
JKL,37.35,-83.19
JKL,37.3538,-83.1902
JKL,37.37,-83.25
K1A6,36.3638,-83.4414
K5I3,37.29,-82.31
KBWG,36.58,-86.25
KCVG,39.03,-84.4
KEHR,37.49,-87.41
KEKQ,36.5119,-84.5122
KFFT,38.11,-84.54
KFTK,37.54,-85.58
KGLW,37.0154,-85.5713
KHOP,36.4,-87.3
KJKL,37.35,-83.19
KLEX,38.02,-84.36
KLOU,38.14,-85.4
KLOZ,37.05,-84.04
KLSD,38.02,-84.37
KOWB,37.4424,-87.1
KPAH,37.03,-88.46
KSDF,38.11,-85.44
KSME,37.0315,-84.3654
LEX,38.02,-84.36
LJC,38.1,-85.44
LKS,38.11,-85.44
LMK,38.0656,-85.384
LOU,38.11,-85.44
LOZ,37.05,-84.04
LOZ,37.05,-84.05
M20,37.29,-86.18
M21,37.14,-87.1
M25,36.46,-88.56
M34,37.04,-88.15
MYS,37.54,-86.26
OWB,37.44,-87.1
PAH,37.03,-88.46
PAH,37.04,-88.46
SDF,38.11,-85.44
SIC,39.04,-84.3
SME,37.05,-84.36
TWT,37.21,-87.57
TZV,36.44,-85.39
XYC,37.4,-84.02
YRK,38.4,-82.56
ACM,31.44,-93.06
AEX,31.33,-92.56
AEX,31.24,-92.18
ARA,29.58,-91.52
AXO,29.18,-89.55
BAD,32.31,-93.39
BLE,32.41,-91.11
BTR,30.32,-91.09
BVE,29.2,-89.24
BWK,30.57,-92.14
BXA,30.43,-89.55
CLZ,30.32,-90.57
CWF,30.13,-93.09
DQU,30.2,-93.28
DRI,30.53,-93.13
DSR,30.4,-93.2
DTN,32.27,-93.5
EIC,32.4612,-93.4836
EMG,32.22,-93.37
ERJ,31.24,-92.18
ESF,31.24,-92.18
F24,32.39,-93.18
F33,32.27,-93.5
F86,32.06,-92.02
F87,32.49,-92.23
F88,32.18,-92.4
F89,32.14,-91.41
FNA,31.25,-93.3
FOG,32.23,-93.44
FXU,31.07,-93.13
GNI,29.11,-90.05
HMQ,32.4,-93.0
HMU,30.28,-90.28
HOX,30.0,-90.15
HPF,30.32,-90.31
HRV,30.0,-90.15
HTE,31.18,-92.37
HUM,29.35,-90.44
HZR,30.46,-91.16
IER,31.44,-93.06
IFJ,31.51,-92.39
JBL,32.1,-92.44
JFI,30.0,-90.15
JKC,32.27,-93.5
JNZ,30.1,-92.4
K01R,31.08,-92.34
K01T,28.08,-94.24
K19R,28.41,-91.13
K1B7,29.21,-89.26
K1G7,28.47,-89.03
K28K,27.53,-91.3
K2F8,32.4521,-91.525
K2GL,29.2448,-90.1756
K3B6,28.05,-92.42
K3V8,29.07,-89.12
K41I,28.28,-91.47
K7B5,28.17,-93.11
K7R1,29.1546,-89.2148
K7R2,29.13,-90.14
K7R3,29.42,-91.06
K7R4,29.47,-92.08
K7R5,29.47,-93.18
K7R8,28.18,-91.59
K8R3,28.55,-89.26
K8R5,29.16,-89.57
K8R6,29.47,-93.21
K9F2,29.06,-90.12
KACP,30.4502,-92.4119
KAEX,31.33,-92.56
KAQV,31.4,-93.27
KARA,30.02,-91.53
KASD,30.21,-89.49
KATP,27.1144,-90.0137
KAUD,29.56,-90.08
KAXO,29.15,-89.58
KBCG,30.07,-91.33
KBKB,31.0,-93.0
KBTR,30.32,-91.09
KBVE,29.2,-89.24
KBXA,30.4849,-89.5153
KCMB,29.2626,-92.5845
KCWF,30.13,-93.09
KDNK,31.1,-93.0
KDRI,30.4954,-93.2023
KDTN,32.32,-93.45
KE12,28.05,-92.42
KEHC,28.2544,-92.5241
KEIR,28.3805,-91.2921
KESF,31.24,-92.18
KGAO,29.2641,-90.154
KGBK,27.1214,-92.1209
KGHB,27.5025,-91.5916
KGRY,27.3729,-90.2628
KGSM,28.32,-90.59
KGVB,30.5254,-89.5144
KH08,28.28,-93.44
KH39,27.57,-93.59
KHDC,30.3115,-90.2503
KHUM,29.34,-90.4
KIER,31.4409,-93.0557
KIPN,28.0506,-87.5909
KL40,28.12,-94.12
KL42,30.4502,-92.4119
KL49,29.2641,-90.154
KLCH,30.12,-93.23
KLFT,30.12,-92.0
KLIX,30.2,-89.49
KMDJ,28.3833,-89.4739
KMLU,32.31,-92.02
KMMG,28.4432,-88.4932
KMSY,30.0,-90.15
KNBG,29.5,-90.01
KNEW,30.03,-90.02
KP00,28.0,-93.0
KP21,29.4,-88.53
KP22,29.04,-92.11
KP25,28.42,-92.19
KP26,28.3,-90.07
KP30,28.2,-93.01
KP92,29.34,-91.32
KPOE,31.03,-93.1138
KPTN,29.43,-91.2
KRSN,32.3052,-92.3518
KS02,28.3,-91.18
KS58,28.32,-90.35
KS65,28.3,-91.12
KSCF,29.0657,-91.5216
KSHV,32.27,-93.5
KSIL,30.15,-89.46
KSPR,28.3556,-91.1223
KSRN,29.07,-91.52
KTVR,32.2053,-91.0148
KVBS,29.2842,-93.3818
KVNP,29.28,-92.2207
KVRX,28.35,-92.27
KVUW,28.15,-91.5
KW60,28.09,-93.21
KW76,28.23,-93.3
KXCN,27.46,-91.31
LCH,30.12,-93.23
LCH,30.0731,-93.1259
LCH,30.08,-93.13
LEV,29.04,-90.06
LFT,30.12,-92.0
LFT,30.12,-91.59
LIX,30.2014,-89.4931
LKM,30.11,-91.53
LLA,29.35,-92.16
LNW,30.42,-91.21
LPZ,32.31,-92.38
M79,32.31,-91.44
M80,32.31,-91.08
MKV,31.01,-92.04
MLU,32.31,-92.02
MMY,31.3,-93.32
MRK,32.2,-91.46
MSD,32.01,-93.46
MSY,30.0,-90.15
MSY,30.0,-90.16
MZR,32.31,-92.02
NBG,29.57,-90.03
NEW,30.02,-90.02
ODU,31.2,-92.07
OPL,30.3,-92.08
ORN,30.2014,-89.4931
P42,29.42,-91.09
P85,30.21,-89.49
POE,31.03,-93.1138
POE,31.03,-93.13
PTN,29.4,-91.22
RQR,30.0524,-90.3524
RSN,32.31,-92.37
SHV,32.27,-93.5
SHV,32.2705,-93.5029
SIL,30.21,-89.5
SWB,31.5824,-92.4038
T43,29.15,-90.13
TBD,29.47,-90.52
VEC,29.0,-89.12
VIV,32.51,-94.01
VNL,30.51,-89.52
ACK,41.15,-70.04
AYE,42.3,-71.34
B09,42.36,-72.14
B18,41.26,-70.34
BAF,42.09,-72.43
BCU,41.4,-70.17
BED,42.28,-71.17
BNX,41.3,-70.53
BOS,42.22,-71.01
BOS,42.22,-71.0
BOX,41.572,-71.0805
BQI,42.01,-71.02
BVY,42.36,-70.52
BXH,41.26,-70.41
BZC,41.43,-70.2
CEF,42.12,-72.32
CEF,42.09,-72.34
CHH,41.4,-69.59
CLY,42.11,-71.47
CTR,42.15,-73.02
DGU,42.21,-71.05
DKO,42.31,-71.44
DXT,42.2,-73.1
EIF,42.34,-73.1
EKW,42.16,-71.53
ETZ,41.15,-70.04
EWB,41.41,-70.58
FFF,41.51,-70.48
FIT,42.35,-71.42
FLR,41.48,-71.08
FMH,41.39,-70.31
FMH,41.3,-70.31
GBR,42.08,-73.27
GDM,42.35,-72.03
GWJ,42.09,-72.34
HTM,42.02,-71.0
HYA,41.4,-70.17
IHM,42.0,-71.12
IMR,42.01,-70.41
K29B,42.19,-70.53
K30B,41.47,-70.3
K31B,41.4,-69.57
K33B,41.23,-71.02
K34B,42.35,-70.4
K35B,42.49,-70.52
K36B,42.03,-70.11
K37B,42.12,-70.43
K3B2,42.06,-70.41
K45B,41.17,-70.05
KACK,41.15,-70.04
KAQW,42.42,-73.1
KAYE,42.34,-71.36
KBED,42.28,-71.18
KBOS,42.22,-71.01
KBVY,42.35,-70.55
KCEF,42.12,-72.32
KCHH,41.4,-69.58
KCQX,41.41,-70.0
KEWB,41.41,-70.58
KFIT,42.3307,-71.4521
KFMH,41.39,-70.31
KHYA,41.4,-70.16
KLWM,42.43,-71.08
KMQE,42.13,-71.07
KMVY,41.24,-70.37
KORE,42.3418,-72.1639
KORH,42.16,-71.52
KOWD,42.11,-71.1
KPSF,42.26,-73.17
KPVC,42.04,-70.13
KPYM,41.54,-70.44
KTAN,41.53,-71.01
LFV,42.0102,-70.0214
LIP,42.22,-71.0
LQN,42.22,-71.0
LWM,42.41,-71.1
MDC,42.22,-71.0
MVY,41.23,-70.37
NZW,42.1,-70.57
ORE,42.34,-72.17
ORH,42.16,-71.52
ORH,42.16,-71.53
OWD,42.12,-71.14
PMX,42.13,-72.19
PSF,42.24,-73.19
PVC,42.05,-70.17
PYM,41.51,-70.44
RSR,42.16,-71.53
RZP,42.01,-70.15
SJB,42.05,-72.48
SKR,42.2,-71.11
TAN,41.5,-71.03
TAR,41.572,-71.0805
TOF,42.3,-70.57
TUK,41.1,-70.11
ULJ,42.28,-71.17
UWA,42.16,-72.14
ANP,39.11,-76.14
APG,39.32,-76.13
BAL,39.11,-76.4
BWI,39.1,-76.41
BWI,39.11,-76.4
CBE,39.39,-78.47
DVD,39.4,-77.28
EDG,39.28,-76.17
EMI,39.32,-77.08
EOM,38.2,-75.05
ESN,38.49,-76.08
FDK,39.25,-77.23
FME,39.19,-76.28
FND,39.11,-76.4
GRV,39.39,-79.1
HGR,39.42,-77.43
IUB,39.1,-76.38
K61W,38.55,-76.28
K65W,38.54,-76.26
K66W,38.23,-76.23
K67W,39.2,-76.06
KADW,38.49,-76.51
KAPG,39.28,-76.1
KBWI,39.1,-76.41
KCBE,39.3655,-78.4539
KDMH,39.17,-76.37
KESN,38.48,-76.04
KFDK,39.2503,-77.2228
KFME,39.05,-76.46
KHGR,39.42,-77.44
KJWX,39.44,-77.26
KMTN,39.2,-76.25
KN80,38.183,-75.0726
KNAK,38.59,-76.29
KNHK,38.18,-76.24
KNUI,38.09,-76.25
KOXB,38.19,-75.07
KSBY,38.2,-75.3
KW30,38.2,-75.05
MDV,39.21,-76.26
MTN,39.2,-76.25
MTN,39.2,-76.21
MXK,38.48,-76.53
N80,38.2,-75.05
NHK,38.18,-76.24
NHK,38.17,-76.25
NSF,38.48,-76.53
NUI,38.17,-76.25
OEH,39.11,-76.4
OIK,38.11,-75.07
ONN,39.05,-76.46
OTT,38.4,-76.48
PPM,39.28,-76.1
PXT,38.31,-76.43
RUX,39.16,-76.26
RWS,38.48,-76.54
SBY,38.2,-75.3
SBY,38.2,-75.31
SWL,38.05,-75.3
W00,38.57,-76.48
W02,38.03,-75.37
W06,37.56,-75.54
W18,39.07,-76.52
W19,38.2,-76.21
W21,38.1,-76.34
W28,38.46,-76.59
W30,38.2,-75.05
W32,38.48,-76.53
W41,37.56,-75.54
W48,39.11,-76.4
W50,39.11,-77.12
W54,39.32,-77.08
3B1,45.2747,-69.3306
AUG,44.19,-69.48
AVI,44.33,-69.4
B10,44.27,-70.14
B19,43.32,-70.29
B20,44.02,-70.58
BGR,44.48,-68.49
BGR,44.48,-68.5
BHB,44.27,-68.22
BST,44.21,-69.01
BUP,44.41,-69.22
CAR,46.52,-68.01
CCM,44.2,-69.49
ENE,43.26,-70.39
FVE,47.2,-68.18
GCS,43.39,-70.19
GYX,43.5333,-70.1518
HUL,46.07,-67.48
ISS,43.51,-69.38
JVH,44.48,-68.5
K0B9,43.2,-70.24
K14B,44.09,-68.15
K15B,43.39,-70.02
K16B,44.02,-68.52
K18B,43.46,-69.2
K20B,44.06,-69.06
K20J,44.32,-67.37
K23B,43.4,-69.46
K24B,44.48,-66.57
K27B,43.1,-70.36
K2B8,43.37,-70.12
K40B,46.37,-69.32
K8B9,44.21,-68.08
K94B,43.27,-70.19
K96B,44.05,-69.02
K9B5,44.17,-68.16
KAUG,44.19,-69.48
KBGR,44.48,-68.49
KBHB,44.27,-68.22
KCAR,46.52,-68.01
KEPO,44.55,-67.0
KFVE,47.17,-68.18
KGNR,45.28,-69.35
KH32,44.16,-68.19
KHUL,46.07,-67.48
KIWI,43.58,-69.43
KIZG,43.59,-70.57
KLEW,44.03,-70.17
KLIZ,46.57,-67.53
KMLT,45.39,-68.42
KNHZ,43.54,-69.56
KOLD,44.57,-68.4
KPQI,46.41,-68.03
KPWM,43.39,-70.18
KRKD,44.04,-69.06
KRUM,44.32,-70.32
KSFM,43.24,-70.43
KWVL,44.32,-69.41
LEW,44.03,-70.17
LIZ,46.57,-67.53
LIZ,46.57,-67.51
LNT,45.31,-68.33
LRG,45.22,-68.32
MLT,45.35,-68.34
MVM,44.42,-67.29
NHZ,43.54,-69.56
OLD,44.55,-68.4
OWK,44.44,-69.48
PNN,45.17,-67.48
PQI,46.42,-68.01
PWM,43.39,-70.19
RKD,44.06,-69.03
RLU,44.35,-69.35
RQM,45.0,-70.4
SFM,43.23,-70.39
SUH,43.51,-69.07
SZO,43.5,-70.47
WVL,44.33,-69.4
XQA,45.3,-69.41
ACB,44.58,-85.15
ADG,41.49,-84.07
AJE,44.16,-85.19
ALV,45.06,-84.32
AMN,43.22,-84.37
APN,45.05,-83.34
APX,44.5427,-84.4308
ARB,42.21,-83.46
ASP,44.27,-83.24
AZO,42.14,-85.33
BAX,43.45,-83.0
BEH,42.07,-86.19
BFA,45.09,-84.48
BHW,44.11,-84.05
BIQ,43.07,-83.31
BTL,42.19,-85.15
BXZ,44.22,-84.05
C01,43.04,-85.55
C04,43.33,-86.27
C05,42.53,-85.31
C08,42.53,-85.45
C19,42.47,-86.01
C20,41.59,-86.21
C26,43.24,-86.22
C28,43.2,-85.42
C91,42.02,-86.07
CAD,44.16,-85.19
CGG,44.41,-84.44
CIU,46.28,-84.22
CJH,43.17,-86.24
CLO,45.05,-83.34
CMX,47.1,-88.29
CPQ,42.41,-84.34
CRL,42.04,-83.26
CVX,45.17,-85.13
CXK,44.51,-85.14
CXM,44.51,-85.45
CYZ,42.53,-85.31
D13,42.33,-82.59
D15,43.32,-85.0
D18,42.09,-83.34
D20,43.07,-82.47
D69,44.2,-86.02
D83,45.11,-85.02
D87,45.27,-84.58
D90,44.53,-85.02
D92,41.55,-83.31
D95,43.06,-83.2
D96,41.56,-85.03
D98,42.47,-83.04
DET,42.25,-83.01
DMI,42.13,-83.21
DQV,43.31,-82.39
DTT,42.13,-83.21
DTW,42.14,-83.2
DTW,42.13,-83.21
DTX,42.4113,-83.2818
DWC,42.13,-83.21
DXO,42.25,-83.0
ECK,43.06,-82.5
EJR,42.13,-83.21
ELX,42.1,-86.04
ERY,46.2,-85.16
ESC,45.43,-87.06
FNT,42.58,-83.45
FOJ,43.3,-86.14
GDW,43.58,-84.27
GJI,42.46,-84.44
GLR,44.59,-84.48
GRR,42.53,-85.31
GYG,44.4,-84.5
HIC,43.35,-85.4
HLM,42.47,-86.01
HTL,44.21,-84.4
HUU,42.13,-83.21
HYX,43.26,-83.52
IMT,45.49,-88.07
IRS,41.55,-85.23
ISQ,45.59,-86.13
IWD,46.32,-90.08
JXN,42.16,-84.28
K07G,42.3428,-84.4841
K0D1,42.2103,-86.1522
K14C,44.38,-86.15
K17C,43.57,-86.28
K19C,43.14,-86.2
K20C,42.07,-86.29
K27Y,46.4,-85.59
K28Y,45.01,-85.57
K30G,43.38,-83.51
K31G,42.2,-82.58
K31Y,47.28,-88.1
K32Y,47.14,-88.38
K33G,43.0,-82.25
K34Y,46.33,-87.23
K36Y,44.37,-86.12
K38Y,45.51,-84.43
K39Y,44.15,-83.26
K3D4,44.373,-86.1202
K3HE,42.38,-83.59
K3RN,44.5,-84.33
K40Y,45.04,-83.33
K41G,42.51,-84.29
K44Y,46.3,-84.2
K55D,44.4049,-84.4344
K5D3,42.5934,-84.082
K5G9,41.4409,-83.3919
K78D,43.2731,-83.2643
K7D2,42.3234,-83.104
KACB,44.5918,-85.1154
KADG,41.52,-84.05
KAMN,43.1919,-84.4116
KANJ,46.29,-84.21
KAPN,45.05,-83.34
KARB,42.13,-83.45
KAZO,42.14,-85.33
KBEH,42.08,-86.25
KBIV,42.45,-86.06
KBTL,42.18,-85.15
KC19,42.45,-86.06
KCAD,44.17,-85.25
KCFS,43.2731,-83.2643
KCIU,46.15,-84.28
KCMX,47.1,-88.29
KCVX,45.1817,-85.1629
KD87,45.2532,-84.5448
KDET,42.25,-83.01
KDTW,42.14,-83.2
KDUH,41.4409,-83.3919
KERY,46.184,-85.2726
KESC,45.45,-87.02
KFKS,44.373,-86.1202
KFNT,42.58,-83.45
KFPK,42.3428,-84.4841
KGLR,45.01,-84.41
KGOV,44.4049,-84.4344
KGRR,42.53,-85.31
KHTL,44.21,-84.4
KHYX,43.26,-83.5145
KIMT,45.49,-88.07
KIRS,41.4846,-85.2621
KISQ,45.5829,-86.1019
KIWD,46.32,-90.08
KJXN,42.16,-84.28
KJYM,41.5517,-84.3509
KLAN,42.47,-84.35
KLDM,43.58,-86.24
KLWA,42.2103,-86.1522
KMBL,44.16,-86.15
KMBS,43.32,-84.05
KMCD,45.5154,-84.3814
KMGN,45.2532,-84.5448
KMKG,43.1,-86.14
KMNM,45.08,-87.38
KMOP,43.37,-84.44
KMQT,46.32,-87.33
KMTC,42.37,-82.5
KOEB,41.56,-85.0309
KONZ,42.0555,-83.094
KOSC,44.27,-83.22
KOZW,42.3746,-83.5903
KP53,46.25,-86.39
KP58,44.01,-82.48
KP59,47.28,-87.53
KP75,45.57,-86.1347
KPHN,42.55,-82.32
KPLN,45.34,-84.48
KPTK,42.4,-83.25
KPZQ,45.2425,-83.4846
KRMY,42.1504,-84.572
KRNP,42.5934,-84.082
KRQB,43.4321,-85.3015
KSAW,46.2113,-87.2343
KSJX,45.4132,-85.3359
KSLH,45.3913,-84.3109
KTEW,42.3357,-84.2524
KTTF,41.5624,-83.2605
KTVC,44.44,-85.34
KVLL,42.3234,-83.104
KY15,45.3913,-84.3109
KYIP,42.14,-83.32
LAN,42.47,-84.35
LDM,43.58,-86.26
LFD,42.02,-84.47
LJU,44.27,-83.24
LSW,42.14,-83.32
MBL,44.16,-86.15
MBS,43.32,-84.05
MKG,43.1,-86.14
MKG,43.1,-86.02
MNM,45.07,-87.38
MOP,43.32,-84.46
MQT,46.32,-87.33
MQT,46.3153,-87.3255
MQT,46.32,-87.34
MTC,42.36,-82.5
NFB,42.36,-82.5
OGM,46.42,-89.1
OSC,44.27,-83.24
P46,46.32,-87.34
P58,43.52,-82.35
P59,47.22,-87.48
PHN,43.08,-82.32
PLN,45.34,-84.48
PMM,42.3,-86.14
PSI,42.42,-83.31
PTK,42.4,-83.25
PZQ,45.23,-83.45
RCT,43.48,-85.36
ROQ,44.21,-84.41
RXW,46.15,-89.06
RYS,42.06,-83.1
SAW,46.2113,-87.2343
SAW,46.21,-87.24
SJX,45.46,-85.28
SSM,46.26,-84.19
SVM,42.24,-83.35
TCU,42.0,-83.53
TQR,43.32,-84.05
TUN,42.58,-83.45
TVC,44.44,-85.34
TVC,44.44,-85.35
UIZ,42.47,-83.04
Y04,44.48,-85.48
Y15,45.4,-84.28
Y17,44.46,-85.28
Y30,45.3,-84.35
Y31,44.21,-84.12
Y47,42.3,-83.37
Y62,46.28,-84.22
Y64,46.57,-89.16
Y65,45.27,-84.38
Y69,42.02,-84.47
Y73,45.59,-88.4
Y75,43.55,-83.52
Y83,43.27,-82.51
Y84,45.53,-84.37
Y85,41.58,-84.39
Y87,44.44,-86.03
Y88,44.4,-85.48
Y89,44.44,-85.14
Y91,44.21,-85.15
Y93,45.05,-84.1
Y94,45.17,-85.13
Y95,45.05,-83.55
Y96,45.25,-84.15
Y97,45.17,-85.13
Y98,46.4,-85.59
YIP,42.14,-83.32
ACQ,44.06,-93.29
AEL,43.39,-93.2
AIT,46.32,-93.41
AJW,45.52,-95.24
ANE,45.08,-93.13
APL,44.53,-93.13
AUM,43.38,-92.54
AXN,45.52,-95.24
BAO,44.56,-93.04
BBB,45.2,-95.43
BDE,48.34,-94.4
BJI,47.3,-94.56
BJI,47.31,-94.56
BRD,46.24,-94.08
CBG,45.33,-93.13
CHU,43.3513,-91.2925
CKN,47.47,-96.36
COQ,46.39,-92.26
D16,46.35,-94.23
D19,43.44,-96.12
D24,45.11,-96.17
D26,47.51,-92.33
D31,44.39,-92.28
D32,45.38,-95.32
D36,46.5,-92.11
D37,48.05,-96.43
D40,43.53,-94.45
D41,48.25,-96.54
D42,44.15,-94.54
D44,48.04,-95.26
D81,47.55,-96.17
D97,44.53,-92.59
DLH,46.5034,-92.1334
DLH,46.5013,-92.1237
DLH,46.5,-92.11
DTL,46.55,-95.51
DWN,45.06,-94.25
ELO,47.5,-91.34
ETH,45.52,-96.43
EVM,47.29,-92.29
FBL,44.18,-93.13
FCM,44.46,-93.23
FFM,46.2,-96.05
FGT,44.38,-93.13
FOW,44.13,-93.27
FRM,43.36,-94.16
FSE,47.31,-95.4
GEP,45.07,-93.33
GPZ,47.02,-93.21
GRM,47.42,-90.08
HCD,44.56,-94.25
HIB,47.23,-92.5
HKZ,44.53,-93.13
HML,48.5,-97.1
HNP,44.53,-93.13
HOF,44.56,-93.08
HSK,46.49,-94.44
HYZ,48.04,-96.11
ILL,45.08,-95.05
INL,48.34,-93.24
INN,44.53,-93.13
JAY,43.35,-92.55
JMR,45.53,-94.16
JSK,45.33,-94.03
JUD,46.5,-92.11
K03Y,48.47,-96.57
K14Y,45.54,-94.52
K17W,46.2648,-95.1242
K17Y,46.3707,-93.1835
K19D,45.53,-93.16
K1G2,44.4511,-95.3321
K2P3,45.222,-94.4447
K30Y,46.46,-92.05
K43F,45.06,-94.3
K49Y,43.4036,-92.1047
K53D,45.39,-95.23
K60Y,43.5912,-95.4657
K8Y2,45.0932,-93.5035
K8Y8,46.16,-92.34
K99M,46.5021,-96.3947
KACQ,44.0424,-93.3311
KADC,46.2701,-95.1239
KAEL,43.41,-93.22
KAIT,46.33,-93.41
KANE,45.09,-93.13
KAQP,45.1339,-96.0015
KAUM,43.4,-92.56
KAXN,45.52,-95.24
KBDE,48.44,-94.37
KBFW,47.12,-91.24
KBJI,47.3,-94.56
KBRD,46.24,-94.08
KCBG,45.34,-93.16
KCFE,45.0932,-93.5035
KCKC,47.5018,-90.2259
KCKN,47.51,-96.37
KCNB,44.43,-96.16
KCOQ,46.42,-92.3
KCQM,47.4919,-92.4122
KD19,43.3716,-96.1256
KD45,48.56,-95.21
KD97,44.51,-93.09
KDLH,46.5034,-92.1334
KDTL,46.5,-95.53
KDVP,43.5912,-95.4657
KDXX,44.591,-96.104
KDYT,46.4319,-92.0236
KELO,47.49,-91.5
KETH,45.46,-96.32
KEVM,47.25,-92.3
KFBL,44.2,-93.19
KFCM,44.4956,-93.2813
KFFM,46.17,-96.09
KFGN,49.19,-94.54
KFKA,43.4036,-92.1047
KFOZ,47.4658,-93.3901
KFRM,43.39,-94.25
KFSE,47.3534,-95.4624
KGDB,44.4511,-95.3321
KGHW,45.39,-95.19
KGNA,47.5,-90.23
KGPZ,47.13,-93.31
KGYL,44.4522,-94.0452
KHCD,44.52,-94.23
KHCO,48.451,-96.5635
KHIB,47.23,-92.5
KHZX,46.3707,-93.1835
KILL,45.07,-95.05
KINL,48.34,-93.24
KJKJ,46.5021,-96.3947
KJMR,45.531,-93.1618
KJYG,43.5911,-94.3329
KLJF,45.055,-94.3026
KLVN,44.374,-93.1341
KLXL,45.57,-94.21
KLYV,43.3716,-96.1256
KMGG,45.141,-93.5908
KMIC,45.04,-93.21
KMJQ,43.39,-94.59
KMKT,44.13,-93.55
KMML,44.27,-95.49
KMOX,45.34,-95.58
KMSP,44.52,-93.13
KMVE,44.58,-95.43
KMWM,43.5448,-95.0634
KMZH,46.25,-92.48
KONA,44.05,-91.42
KORB,48.01,-92.52
KOTG,43.39,-95.35
KOVL,44.4643,-95.0158
KOWA,44.07,-93.15
KP39,46.36,-94.19
KP61,47.445,-90.204
KPEX,45.222,-94.4447
KPKD,46.54,-95.04
KPNM,45.33,-93.36
KPQN,43.59,-96.19
KPWC,46.433,-94.2301
KRAD,48.56,-95.2
KRGK,44.3525,-92.291
KROS,45.4153,-92.5711
KROX,48.51,-95.42
KRRT,48.5629,-95.2054
KRST,43.54,-92.3
KRWF,44.33,-95.05
KSAZ,46.2251,-94.4824
KSGS,44.5126,-93.0158
KSTC,45.33,-94.03
KSTP,44.56,-93.03
KSYN,44.2831,-93.0058
KTKC,44.1456,-95.3626
KTOB,44.0105,-92.4953
KTVF,48.04,-96.11
KTWM,47.03,-91.45
KULM,44.19,-94.3
KVVV,45.182,-96.2528
KVWU,48.0915,-94.3101
KXVG,46.5925,-94.1214
KY12,44.38,-93.14
KY39,44.4643,-95.0158
KY63,45.59,-95.59
KY68,44.1456,-95.3626
LKI,46.51,-92.11
LVN,44.43,-93.13
LXL,45.56,-94.17
M49,47.11,-95.55
MDI,47.31,-94.56
MIC,45.02,-93.19
MJQ,43.38,-94.53
MKT,44.13,-93.55
MML,44.33,-95.54
MNK,43.55,-92.3
MOX,45.31,-95.54
MPX,44.5057,-93.3355
MSP,44.52,-93.13
MSP,44.53,-93.13
MSR,44.5057,-93.3355
MVE,44.58,-95.4
MWM,43.53,-95.05
